row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|card_acpt_merchant_name|at_transactiondescription|at_transactiondescription2|at_mcccode
3569||NEW BRAUNFELS|TX|||US|HEB #380|1206HEB #380 NEW BRAUNFELS TX            0XXXXXXXXXXXXXXXX|HEB #380|5411.0
3576|1600001005760010000|NANUET|NY|10954.0||US|STOP & SHOP 0527|1217STOP & SHOP 0527 NANUET NY           0XXXXXXXXXXXXXXXX|STOP & SHOP 0527|5411.0
3577|0000000006171490000|PALATINE|IL|||US|JIFFY LUBE #0196|7964951201JIFFY LUBE #0196 PALATINE IL         0XXXXXXXXXXXXXXXX|JIFFY LUBE #0196|7538.0
3584||SUGAR LAND|TX|||US|WAL-MART #2993|1206WAL-MART #2993 SUGAR LAND TX         0XXXXXXXXXXXXXXXX|WAL-MART #2993|5411.0
3627|0000000009906910000|AVONDALE|AZ|||US|COSTCO WHSE #0691|5768701220COSTCO WHSE #0691 AVONDALE AZ        0XXXXXXXXXXXXXXXX|COSTCO WHSE #0691|5300.0
3635|5429298015629680000|TROY|MI|48099.0||US|HOLLYWOOD SUPERMAR|1222HOLLYWOOD SUPERMAR TROY MI           0XXXXXXXXXXXXXXXX           Purchase $5.29 Cash Back $200.00|HOLLYWOOD SUPERMAR|5411.0
3700|BJ005405       0000|Pembroke Pine|FL|||US|BJ WHOLESALE #00 13700|1186501209BJ WHOLESALE #00 137 Pembroke Pine FL0XXXXXXXXXXXXXXXX|BJ WHOLESALE #00 13700|5300.0
3774||LOUISVILLE|KY|||US|WAL-MART #3294|1216WAL-MART #3294 LOUISVILLE KY         0XXXXXXXXXXXXXXXX|WAL-MART #3294|5411.0
3846|3668008141     0000|LOS ANGELES|CA|90008.0||US|FOOT LOCKER 08141|6798341222FOOT LOCKER 08141 LOS ANGELES CA     0XXXXXXXXXXXXXXXX|FOOT LOCKER 08141|5661.0
3891|8002482571     0000|Woodburn|OR|97071.0||US|NIKE WOODBURN FS 129|999459122800129 Woodburn Factory Woodburn OR   0XXXXXXXXXXXXXXXX|00129 Woodburn Factory|5655.0
3892|0000000006659420000|GREEN BAY|WI|||US|MAPLEWOOD MEATS|6333981231MAPLEWOOD MEATS GREEN BAY WI         0XXXXXXXXXXXXXXXX|MAPLEWOOD MEATS|5422.0
3902|21920077       0000|MARYSVILLE|WA|||US|TARGET T2192 TARGET T2|1224TARGET T2192 TARGET T2 MARYSVILLE WA 0XXXXXXXXXXXXXXXX           Purchase $208.82 Cash Back $20.00|TARGET T2192 TARGET T21|5411.0
3913||CITRUS HEIGHT|CA|||US|SAMS CLUB SAM'S Club|1216SAMS CLUB SAM'S Club CITRUS HEIGHT CA0XXXXXXXXXXXXXXXX|SAMS CLUB SAM'S Club|5300.0
3982|941000118147   0000|0019516953372|VA|92590.0||US|AMERICAN CAPITAL ENT  #|1209AMERICAN CAPITAL ENT  951-6953372 CA 0XXXXXXXXXXXXXXXX|AMERICAN CAPITAL ENT  #|8931.0
4073|5544020001901730000|UNIVERSAL CIT|TX|78148.0||US|Kitty Hawk Animal Hospi|1210Kitty Hawk Animal Ho UNIVERSAL CIT TX0XXXXXXXXXXXXXXXX|Kitty Hawk Animal Hospi|742.0
4150|5101590101068210000|ORLANDO|FL|||US|NEW GALAXY GIFT/10209|5459631203NEW GALAXY GIFT/10209 ORLANDO FL     0XXXXXXXXXXXXXXXX|NEW GALAXY GIFT/10209 E|5947.0
4270|0323200002132490000|800-COMCAST|CA|94551.0||US|COMCAST CALIFORNIA|1220COMCAST CALIFORNIA 800-COMCAST CA    0XXXXXXXXXXXXXXXX|COMCAST CALIFORNIA|4899.0
4297||ORLANDO|FL|||US|BEST BUY 571  00005710|1211BEST BUY 571  00005710 ORLANDO FL    0XXXXXXXXXXXXXXXX|BEST BUY 571  00005710|5732.0
4298|0004879788539910000|DENVER|CO|80210.0||US|PARK ANIMAL HOSPITAL WE|1211PARK ANIMAL HOSPITAL WE DENVER CO    0XXXXXXXXXXXXXXXX|PARK ANIMAL HOSPITAL W|742.0
4309||DALLAS|TX|||US|SAMSCLUB #8248|1228SAMSCLUB #8248 DALLAS TX             0XXXXXXXXXXXXXXXX|SAMSCLUB #8248|5300.0
4311||DALLAS|TX|||US|SAMSCLUB #8248|1224SAMSCLUB #8248 DALLAS TX             0XXXXXXXXXXXXXXXX|SAMSCLUB #8248|5300.0
4339|5429298048321780000|DOVER|DE|19940.0||US|ALIEXPRESS|1210ALIEXPRESS 408-748-1200 DE           0XXXXXXXXXXXXXXXX|ALIEXPRESS|5964.0
4419|175000001152   0000|LAKEWOOD|CO|||US|LOWE'S #1903|4145071220LOWE'S #1903 LAKEWOOD CO             0XXXXXXXXXXXXXXXX|LOWE'S #1903|5200.0
4430|2800300040901220000|MCKINNEY|TX|75069.0||US|MCKINNEY PIPE AND STEEL|1219MCKINNEY PIPE AND STEEL MCKINNEY TX  0XXXXXXXXXXXXXXXX|MCKINNEY PIPE AND STEEL|5051.0
4456|445301505993   0000|Visa Transfer|CA|94103.0||US|SQC*J      B|1218SQC*J      B .  / CA                 0XXXXXXXXXXXXXXXX|SQC*Justin Blair|4829.0
4464|PULSE EFT ASSOC0000|GILBERT|AZ|||US|COSTCO WHSE #0644|6523371201COSTCO WHSE #0644 GILBERT AZ         0XXXXXXXXXXXXXXXX|2887 SOUTH MARKET ST|5411.0
4473|0001740300769990000|City of Indus|CA|91789.0||US|PAYPAL *NCIXUS.COM|1210PAYPAL *NCIXUS.COM 402-935-7733 CA   0XXXXXXXXXXXXXXXX|PAYPAL *NCIXUS.COM|7372.0
4479|12420076       0000|GOODYEAR|AZ|||US|TARGET T1242 TARGET T1|1213TARGET T1242 TARGET T1 GOODYEAR AZ   0XXXXXXXXXXXXXXXX           Purchase $74.19 Cash Back $40.00|TARGET T1242 TARGET T12|5411.0
4489|1046389        0000|LONDON||||GB||1209ENCORE TICKETS LONDON                0XXXXXXXXXXXXXXXXPound Sterl89.50 X 1.519330 (EXCHG RTE) + 4.07 (EXCHG RTE ADJ)|ENCORE TICKETS LIMITED|7922.0
4491|3000017566560010000|COLUMBUS|OH|43219.0||US|HENRI BENDEL E .TWN #2|1216HENRI BENDEL E .TWN #2 COLUMBUS OH   0XXXXXXXXXXXXXXXX|HENRI BENDEL E TWN #2|5621.0
4501||Miami|FL|||US|TARGET T- 10101 W Flag|1215TARGET T- 10101 W Flag Miami FL      0XXXXXXXXXXXXXXXX|TARGET T- 10101 W Flag|5411.0
4503|117000336992   0000|LEMOORE|CA|||US|NAVY EXCHANGE SERV COM|6995911231NAVY EXCHANGE SERV COM LEMOORE CA    0XXXXXXXXXXXXXXXX|NAVY EXCHANGE SERV COMM|5399.0
4514|7682300530000530000|Folsom|CA|||US|WINCO FOODS #53 200 Bl|4068671202WINCO FOODS #53 200 Bl Folsom CA     0XXXXXXXXXXXXXXXX|WINCO FOODS #53 200 Blu|5411.0
4545|0000000004040850000|MCKINLEYVILLE|CA|||US|SHELL Service Station|5298811209SHELL Service Statio MCKINLEYVILLE CA0XXXXXXXXXXXXXXXX|SHELL Service Station|5541.0
4698|4445011522185  0000|MEDFORD|OR|97501.0||US|CLIMATE CONTROL MINI ST|1201CLIMATE CONTROL MINI ST MEDFORD OR   0XXXXXXXXXXXXXXXX|CLIMATE CONTROL MINI ST|4225.0
4719|8026960834     0000|WESTLAKE VLG|CA|91361.0||US|THE HAIR GROVE SALON|1216THE HAIR GROVE SALON WESTLAKE VLG CA 0XXXXXXXXXXXXXXXX|THE HAIR GROVE SALON|7230.0
4722|0000482021499920000|MOUNT VERNON|OH|43050.0||US|WAL-MART #2149|1216WAL-MART #2149 MOUNT VERNON OH       0XXXXXXXXXXXXXXXX|WAL-MART STORES, INC|5411.0
4728|351023113886   0000|WEST JORDAN|UT|||US|C-A-L RANCH STORES #13|9825681222C-A-L RANCH STORES #13 WEST JORDAN UT0XXXXXXXXXXXXXXXX|C-A-L RANCH STORES #13|5999.0
4765|424867903884   0000|BUFORD|GA|||US|ZALES CORPORATION|8368061211ZALES CORPORATION BUFORD GA          0XXXXXXXXXXXXXXXX|ZALES CORPORATION|5944.0
4824||HOUSTON (WNW)|TX|||US|WM SUPERC Wal-Mart Sup|1222WM SUPERC Wal-Mart S HOUSTON (WNW) TX0XXXXXXXXXXXXXXXX|WM SUPERC Wal-Mart Sup|5411.0
4874|2017410001972540000|800-321-0591|OH|44087.0||US|RGH*EDGEPARKMEDICAL|1206RGH*EDGEPARKMEDICAL 800-321-0591 OH  0XXXXXXXXXXXXXXXX|RGH*EDGEPARKMEDICAL|5047.0
4891|160000100632   0000|WAPPINGERS FA|NY|||US|STOP & SHOP 0598|0429991219STOP & SHOP 0598 WAPPINGERS FA NY    0XXXXXXXXXXXXXXXX|STOP & SHOP 0598|5411.0
4892|0000000003169030000|HOUSTON|TX|||US|FOODTOWN 202|6279891205FOODTOWN 202 HOUSTON TX              0XXXXXXXXXXXXXXXX|FOODTOWN 202|5411.0
4913|2286110002195910000|800-966-6546|AR|72716.0||US|WALMART.COM 8009666546|1224WALMART.COM 800-966-6546 AR          0XXXXXXXXXXXXXXXX|WALMART.COM|5310.0
4930|7570711        0000|PARAMUS|NJ|7652.0||US|LLBEAN-PARMUS PARK MALL|1222LLBEAN-PARMUS PARK MALL PARAMUS NJ   0XXXXXXXXXXXXXXXX|LLBEAN PARAMUS PARK|5651.0
4940|2815900003559740000|SPRINGFIELD|OR|97478.0||US|RED'S SUPERIOR AUTOMOTI|1219RED'S SUPERIOR AUTOMOT SPRINGFIELD OR0XXXXXXXXXXXXXXXX|RED'S SUPERIOR AUTOMOTI|7538.0
4978|1750000025650010000|PARAMUS|NJ|7652.0||US|LOWES #02431*|1218LOWES #02431* PARAMUS NJ             0XXXXXXXXXXXXXXXX|LOWE'S #2431|5200.0
5018|0000000008972140000|lemon gove|CA|||US|THE CHECK CASHING PLAC|5790771201THE CHECK CASHING PLAC lemon gove CA 0XXXXXXXXXXXXXXXX|THE CHECK CASHING PLACE|7399.0
5110|3963000317870000000|KINGS PARK|NY|11754.0||US|ANDERSON'S CATERING|1231ANDERSON'S CATERING KINGS PARK NY    0XXXXXXXXXXXXXXXX|ANDERSON'S CATERING|5811.0
5122|8029123448     0000|MANSFIELD|OH|44905.0||US|JOHNNYS MATTRESS OUTLET|1208JOHNNYS MATTRESS OUTLET MANSFIELD OH 0XXXXXXXXXXXXXXXX|JOHNNYS MATTRESS OUTLET|5712.0
5132|4445900005615  0000|HIALEAH GARDE|FL|33018.0||US|WM SUPERCENTER #5615|1226WM SUPERCENTER #5615 HIALEAH GARDE FL0XXXXXXXXXXXXXXXX|WM SUPERCENTER #5615|5411.0
5274|67453270605P0030000|HOUSTON|TX|77063.0||US|SHERWIN WILLIAMS #7060|1226SHERWIN WILLIAMS #7060 HOUSTON TX    0XXXXXXXXXXXXXXXX|SHERWIN WILLIAMS #7060|5231.0
5279|8023811634     0000|LAS VEGAS|NV|89109.0||US|TIX4TONIGHT FASHION SHO|1203TIX4TONIGHT FASHION SHO LAS VEGAS NV 0XXXXXXXXXXXXXXXX|TIX4TONIGHT FASHION SHO|7922.0
5285|0000671070205700000|DALY CITY|CA|94015.0||US|THE HOME DEPOT #1092|1202THE HOME DEPOT #1092 DALY CITY CA    0XXXXXXXXXXXXXXXX|THE HOME DEPOT 1092|5200.0
5287||HOUSTON|TX|||US|Wal-Mart Super Center|1202WAL-MART #5094 HOUSTON TX            0XXXXXXXXXXXXXXXX           Purchase $18.12 Cash Back $100.00|WAL-MART #5094|5411.0
5312|5709010122903  0000|GARFIELD|NJ|||US|MARSHALLS MARSHALLS|6126491226MARSHALLS MARSHALLS GARFIELD NJ      0XXXXXXXXXXXXXXXX|MARSHALLS MARSHALLS|5651.0
5447|0001740300769990000|New York|NY|10018.0||US|PAYPAL *LOCCITANEEN|1217PAYPAL *LOCCITANEEN 402-935-7733 NY  0XXXXXXXXXXXXXXXX|PAYPAL *LOCCITANEEN|5977.0
5464||SAN DIEGO|CA|||US|COSTCO WHSE #04|1228COSTCO WHSE #04 SAN DIEGO CA         0XXXXXXXXXXXXXXXX|COSTCO WHSE #04|5411.0
5503|4445090336776  0000|S CHARLESTON|WV|25303.0||US|KROGER #769|1226KROGER #769 S CHARLESTON WV          0XXXXXXXXXXXXXXXX|KROGER #769|5411.0
5534|067107002891   0000|SANTA CLARITA|CA|||US|THE HOME DEPOT 653|9037361217THE HOME DEPOT 653 SANTA CLARITA CA  0XXXXXXXXXXXXXXXX|THE HOME DEPOT 653|5200.0
5557|0000000006746110000|MINOOKA|IL|||US|#03730 JEWEL|4426781229#03730 JEWEL MINOOKA IL              0XXXXXXXXXXXXXXXX|#03730 JEWEL|5411.0
5575|0003292978969980000|TUCSON|AZ|85714.0||US|RAYS AUTO PAINT SUPPLY|1212RAYS AUTO PAINT SUPPL 520-294-6555 AZ0XXXXXXXXXXXXXXXX|RAYS AUTO PAINT SUPPLY|5533.0
5647|2804200022487890000|COSTA MESA|CA|92626.0||US|MESA TAILORING|1207MESA TAILORING COSTA MESA CA         0XXXXXXXXXXXXXXXX|MESA TAILORING|5697.0
5663|4170001171860010000|CHATHAM|NY|12037.0||US|YIANNIS RESTAURANT INC|1227YIANNIS RESTAURANT INC CHATHAM NY    0XXXXXXXXXXXXXXXX|YIANNIS RESTAURANT INC|5812.0
5670|4170000940410010000|NILES|IL|60714.0||US|RIGGIOS REST|1214RIGGIOS REST NILES IL                0XXXXXXXXXXXXXXXX|RIGGIOS REST|5812.0
5699|7011363720000000000|800-3691000|WI|53547.0||US|PARTS UNL-DRAG SPECIAL|1229PARTS UNL-DRAG SPECIAL 800-3691000 WI0XXXXXXXXXXXXXXXX|PARTS-UNLTD-TX   05J61C|5013.0
5715|067107016412   0000|WICHITA FALLS|TX|||US|THE HOME DEPOT 6588|9432411215THE HOME DEPOT 6588 WICHITA FALLS TX 0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6588|5200.0
5719|4808762        0000|PTO PENASCO S||||MX||1228WRECKED RESTAURANT PTO PENASCO S     0XXXXXXXXXXXXXXXXMX Nu Peso 2304.00 X 0.05830295 (EXCHG RTE) + 4.02 (EXCHG RTE ADJ|WRECKED RESTAURANT|5813.0
5725|4445091044222  0000|WEST MELBOURN|FL|32904.0||US|PUBLIX #695|1206PUBLIX #695 WEST MELBOURN FL         0XXXXXXXXXXXXXXXX|PUBLIX #695|5411.0
5756||HOUSTON|TX|||US|DD'S DISCOUNT #5168|1221DD'S DISCOUNT #5168 HOUSTON TX       0XXXXXXXXXXXXXXXX|DD'S DISCOUNT #5168|5310.0
5776|5429298090663010000|VALPARAISO|IN|46383.0||US|SPEEDWAY 06630 VAL|5845321212SPEEDWAY 06630 VAL VALPARAISO IN     0XXXXXXXXXXXXXXXX|SPEEDWAY 06630 VAL|5541.0
5794|0003455665928860000|PORTLAND|OR|97211.0||US|GUTTERMANS SUPPLY|1202GUTTERMANS SUPPLY 503-285-2500 OR    0XXXXXXXXXXXXXXXX|GUTTERMANS SUPPLY|5200.0
5811|4029460525054190000|COLUMBUS|OH|43213.0||US|UNCLE BOB'S-724|1203UNCLE BOB'S-724 COLUMBUS OH          0XXXXXXXXXXXXXXXX|UNCLE BOB'S 724|4214.0
5850|0000000004560260000|ODESSA|TX|||US|EZMONEY LOAN SERVICES|4872981222EZMONEY LOAN SERVICES ODESSA TX      0XXXXXXXXXXXXXXXX|EZMONEY LOAN SERVICES|8999.0
5892|372424526880   0000|AURORA|CO|80014.0||US|SPECIALTY SPORTS RENTSK|1221SPECIALTY SPORTS RENT 800-544-6648 CO0XXXXXXXXXXXXXXXX|SPECIALTY SPORTS RENTS|5999.0
5923||AUSTIN|TX|||US|ROSS STORES #746|1221ROSS STORES #746 AUSTIN TX           0XXXXXXXXXXXXXXXX|ROSS STORES #746|5310.0
5929|5134850003168280000|ROHNERT PARK|CA|94928.0||US|QSC|1205QSC 707-586-0551 CA                  0XXXXXXXXXXXXXXXX|QSC|5999.0
5933||SAN DIEGO|CA|||US|WAL-MART #5938|1222WAL-MART #5938 SAN DIEGO CA          0XXXXXXXXXXXXXXXX           Purchase $77.03 Cash Back $40.00|WAL-MART #5938|5310.0
5941|0000000006680050000|KENOSHA|WI|||US|PIGGLY WIGGLY #4|7482191205PIGGLY WIGGLY #4 KENOSHA WI          0XXXXXXXXXXXXXXXX|PIGGLY WIGGLY #4|5411.0
5945|5695970085310000000|2063654454|WA|98133.0||US|HANSEN BROS MOVING & ST|1201HANSEN BROS MOVING & S 206-3654454 WA0XXXXXXXXXXXXXXXX|Hansen Bros Moving & St|4214.0
5965|4445091105247  0000|AURORA|IL|60504.0||US|HOLLISTER #257|1216HOLLISTER #257 AURORA IL             0XXXXXXXXXXXXXXXX|HOLLISTER #257|5691.0
5975|0000000009906940000|VACAVILLE|CA|||US|COSTCO WHSE #0694|8316641216COSTCO WHSE #0694 VACAVILLE CA       0XXXXXXXXXXXXXXXX|COSTCO WHSE #0694|5300.0
5979||MCDONOUGH|GA|||US|WM SUPERC Wal-Mart Sup|1213WM SUPERC Wal-Mart Sup MCDONOUGH GA  0XXXXXXXXXXXXXXXX           Purchase $15.21 Cash Back $100.00|WM SUPERC Wal-Mart Sup|5411.0
5989|0890470007622030000|amzn.com/prme|NV|89450.0||US|AmazonPrime Membership|1203AmazonPrime Membersh amzn.com/prme NV0XXXXXXXXXXXXXXXX|AmazonPrime Membership|5968.0
5990|0890470007622030000|amzn.com/prme|NV|89450.0||US|AmazonPrime Membership|1206AmazonPrime Membersh amzn.com/prme NV0XXXXXXXXXXXXXXXX|AmazonPrime Membership|5968.0
5994|0890470007622030000|amzn.com/prme|NV|89450.0||US|AmazonPrime Membership|1223AmazonPrime Membersh amzn.com/prme NV0XXXXXXXXXXXXXXXX|AmazonPrime Membership|5968.0
5999|0890470007622030000|amzn.com/prme|NV|89450.0||US|AmazonPrime Membership|1202AmazonPrime Membersh amzn.com/prme NV0XXXXXXXXXXXXXXXX|AmazonPrime Membership|5968.0
6001|0890470007622030000|amzn.com/prme|NV|89450.0||US|AmazonPrime Membership|1220AmazonPrime Membersh amzn.com/prme NV0XXXXXXXXXXXXXXXX|AmazonPrime Membership|5968.0
6005|2097928066802  0000|LAKE ORION|MI|||US|HOMEGOODS HOME GOODS|8288881217HOMEGOODS HOME GOODS LAKE ORION MI   0XXXXXXXXXXXXXXXX|HOMEGOODS HOME GOODS|5651.0
6015|0000000009904530000|FAIRFIELD|CA|||US|COSTCO WHSE #0453|2347971228COSTCO WHSE #0453 FAIRFIELD CA       0XXXXXXXXXXXXXXXX|COSTCO WHSE #0453|5300.0
6019|D539035901     0000|STATEN ISLAND|NY|||US|GAMESTOP #2359 2660 HY|9474271214GAMESTOP #2359 2660 STATEN ISLAND NY 0XXXXXXXXXXXXXXXX|GAMESTOP #2359 2660 HYL|7993.0
6022|1444790001195620000|888-321-5111|VA|24112.0||US|CLC*SUNTEK DIRECT|1204CLC*SUNTEK DIRECT 888-321-5111 VA    0XXXXXXXXXXXXXXXX|CLC*SUNTEK DIRECT|5999.0
6050|00150279803    0000|EL PASO|TX|||US|OFFICE DEPOT 00 1838 J|1224OFFICE DEPOT 00 1838 J EL PASO TX    0XXXXXXXXXXXXXXXX           Purchase $123.84 Cash Back $20.00|OFFICE DEPOT 00 1838 JO|5943.0
6097|4590005025     0000|FORT WAYNE|IN|46835.0||US|WAL-MART #5025|1216WAL-MART #5025 FORT WAYNE IN         0XXXXXXXXXXXXXXXX|WAL-MART #5025|5411.0
6116|0003456699218830000|Framingham|MA|6260.0||US|STAPLES DIRECT|1220STAPLES DIRECT 800-3333330 MA        0XXXXXXXXXXXXXXXX|Staples,Inc|5111.0
6144|1923850001785410000|949-240-1212|CA|92675.0||US|COX*OR CO COM PHSV|1218COX*OR CO COM PHSV 949-240-1212 CA   0XXXXXXXXXXXXXXXX|COX*OR CO COM PHSV|4899.0
6153|21410076       0000|VAUXHALL|NJ|||US|TARGET T2141 TARGET T2|3100491205TARGET T2141 TARGET T2 VAUXHALL NJ   0XXXXXXXXXXXXXXXX|TARGET T2141 TARGET T21|5411.0
6171|0004859828929970000|PHOENIX|AZ|85015.0||US|CAMELBACK FINANCE INC|1228CAMELBACK FINANCE INC 602-443-5225 AZ0XXXXXXXXXXXXXXXX|CAMELBACK FINANCE INC|5521.0
6172|0004859828929970000|PHOENIX|AZ|85015.0||US|CAMELBACK FINANCE INC|1226CAMELBACK FINANCE INC 602-443-5225 AZ0XXXXXXXXXXXXXXXX|CAMELBACK FINANCE INC|5521.0
6185|00375465402    0000|HOWELL|MI|||US|BIG LOTS  #4654 HOWELL|9651511220BIG LOTS  #4654 HOWELL HOWELL MI     0XXXXXXXXXXXXXXXX|BIG LOTS  #4654 HOWELL,|5310.0
6191||GARDEN CITY|NY|||US|MACY'S    630 OLD COUN|1221MACY'S    630 OLD COUN GARDEN CITY NY0XXXXXXXXXXXXXXXX|MACY'S    630 OLD COUN|5311.0
6225|4228990701114960000|SAN JOSE|CA|95118.0||US|DAVID E ERICKSON DDS|1208DAVID E ERICKSON DDS SAN JOSE CA     0XXXXXXXXXXXXXXXX|DAVID E ERICKSON DDS|8021.0
6227|5428326040191580000|OKLAHOMA CITY|OK|73103.0||US|MERCEDES-BENZ OF OKC|1201MERCEDES-BENZ OF OKC OKLAHOMA CITY OK0XXXXXXXXXXXXXXXX|MERCEDES-BENZ OF OKC|5511.0
6229|08340081       0000|Elgin|IL|||US|TARGET T0834 TARGET T0|3154731223TARGET T0834 TARGET T0 Elgin IL      0XXXXXXXXXXXXXXXX|TARGET T0834 TARGET T08|5310.0
6260|0000000009910150000|SAN DIMAS|CA|||US|COSTCO WHSE #1015|8429081213COSTCO WHSE #1015 SAN DIMAS CA       0XXXXXXXXXXXXXXXX|COSTCO WHSE #1015|5300.0
6262|0001740300759910000|818-387-6986|CA|91436.0||US|GREATDIRECT|1218GREATDIRECT 8183876986 CA            0XXXXXXXXXXXXXXXX|GREATDIRECT|5310.0
6283|345480850881   0000|CHICAGO|IL|||US|SPORTS AUTHORI|0891071217SPORTS AUTHORI CHICAGO IL            0XXXXXXXXXXXXXXXX|SPORTS AUTHORI|5941.0
6304|7006758810004470000|OWENSBORO|KY|42301.0||US|THE TROPHY HOUSE|1228THE TROPHY HOUSE OWENSBORO KY        0XXXXXXXXXXXXXXXX|THE TROPHY HOUSE|5999.0
6380|0002264025319910000|WEST JORDAN|UT|84088.0||US|MASTER MUFFLER|1208MASTER MUFFLER WEST JORDAN UT        0XXXXXXXXXXXXXXXX|MASTER MUFFLER|7538.0
6394||SANTA ROSA|CA|||US|MACY'S    800 SANTA RO|1213MACY'S    800 SANTA RO SANTA ROSA CA 0XXXXXXXXXXXXXXXX|MACY'S    800 SANTA RO|5311.0
6395|1968190001953650000|877-KNOLOGY|GA|31833.0||US|KNOLOGY INC|1212KNOLOGY INC 877-KNOLOGY GA           0XXXXXXXXXXXXXXXX|KNOLOGY INC|4899.0
6404|0000000006853760000|FARMINGDALE|NY|||US|GIUNTA'S MEAT FARMS|1030091210GIUNTA'S MEAT FARMS FARMINGDALE NY   0XXXXXXXXXXXXXXXX|GIUNTA'S MEAT FARMS|5411.0
6426|3000018459750020000|METAIRIE|LA|70006.0||US|ADVANCED NEURODIAGNOST|1209ADVANCED NEURODIAGNOST METAIRIE LA   0XXXXXXXXXXXXXXXX|ADVANCED NEURODIAGNOST|8011.0
6432|067107019432   0000|HOUSTON|TX|||US|THE HOME DEPOT 6806|2374921226THE HOME DEPOT 6806 HOUSTON TX       0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6806|5200.0
6465|0004453439749910000|SAN FRANCISCO|CA|94105.0||US|FITBIT, INC. EZXZTYDBE|1211FITBIT, INC. EZXZTYDB 877-623-4997 CA0XXXXXXXXXXXXXXXX|FITBIT, INC. EZXZTYDBE|5732.0
6483|W1288321       0000|CORAL SPRINGS|FL|||US|WALGREENS 700 N UNIVER|5093261207WALGREENS 700 N UNIV CORAL SPRINGS FL0XXXXXXXXXXXXXXXX|WALGREENS 700 N UNIVERS|5912.0
6486|3009811796240000000|7737722500|IL|60639.0||US|Overland Bond|1224Overland Bond 773-7722500 IL         0XXXXXXXXXXXXXXXX|Overland Bond|7399.0
6671|7200000248310030000|NEW CANAAN|CT|6840.0||US|SHOES N MORE OF NEW CA|1212SHOES N MORE OF NEW CA NEW CANAAN CT 0XXXXXXXXXXXXXXXX|SHOES N MORE OF NEW CA|5661.0
6724|345483280888   0000|Lynnwood|WA|||US|OLD NAVY USA|4111791216OLD NAVY USA Lynnwood WA             0XXXXXXXXXXXXXXXX|OLD NAVY USA|5999.0
6736||LYNNWOOD|WA|||US|EXPRESS LLC|1206EXPRESS LLC LYNNWOOD WA              0XXXXXXXXXXXXXXXX|EXPRESS LLC|5621.0
6777|9999999999999990000|Chicago|IL|77002.0||US|UNITED      01674853527|1203UNITED      016748523 800-932-2732 TX0XXXXXXXXXXXXXXXX|United Airlines|3000.0
6851|0002340231009980000|JETBLUE US|OK|11375.0||US|JETBLUE     27921227369|1214JETBLUE     27921227 SALT LAKE CTY UT0XXXXXXXXXXXXXXXX|JETBLUE AIRWAY B6|3174.0
6852|0002340231009980000|JETBLUE US|OK|11375.0||US|JETBLUE     27921221011|1201JETBLUE     27921221 SALT LAKE CTY UT0XXXXXXXXXXXXXXXX|JETBLUE AIRWAY B6|3174.0
6853|4445011990804  0000|DAVISON|MI|48423.0||US|TRACTOR SUPPLY CO #1682|1222TRACTOR SUPPLY CO #1682 DAVISON MI   0XXXXXXXXXXXXXXXX|TRACTOR SUPPLY CO #1682|5599.0
6887|4445183360560  0000|SOLON|OH|44139.0||US|MILES FARMERS MKT|1219MILES FARMERS MKT SOLON OH           0XXXXXXXXXXXXXXXX|MILES FARMERS MKT|5411.0
6903|8000516677     0000|WESTLAKE VLG|CA|91361.0||US|JAFRA COSMETICS INTERNA|1223JAFRA COSMETICS INTERN 805-4493189 CA0XXXXXXXXXXXXXXXX|JAFRA COSMETICS INTERNA|5977.0
6919|336707584      0000|GLENDORA|CA|91210.0||US|VERIZON WIRELESS 16590|1201VERIZON WIRELESS 16590 908-3067000 CA0XXXXXXXXXXXXXXXX|VERIZON WIRELESS|4812.0
6921|08360082       0000|Glendale Heig|IL|||US|TARGET T0836 TARGET T0|5585771221TARGET T0836 TARGET Glendale Heig IL 0XXXXXXXXXXXXXXXX|TARGET T0836 TARGET T08|5411.0
6966|720000079744   0000|WOODBRIDGE|NJ|||US|SHOPRITE WOODBRIDGE S1|9358151201SHOPRITE WOODBRIDGE S1 WOODBRIDGE NJ 0XXXXXXXXXXXXXXXX|SHOPRITE WOODBRIDGE S1|5411.0
7002|5429298046763770000|INDIANAPOLIS|IN|46204.0||US|DEPT. OF REVENUE|1230DEPT. OF REVENUE 800-236-5446 IN     0XXXXXXXXXXXXXXXX|DEPT. OF REVENUE|9399.0
7057||CROSSROADS|TX|||US|WAL-MART #5707|1228WAL-MART #5707 CROSSROADS TX         0XXXXXXXXXXXXXXXX|WAL-MART #5707|5411.0
7092|5428141603421860000|WACO|TX|||US|SOUTH BOSQUE VE/14000|3844561213SOUTH BOSQUE VE/14000 WACO TX        0XXXXXXXXXXXXXXXX|SOUTH BOSQUE VE/14000 W|742.0
7105|0003341875238840000|SIERRA VISTA|AZ|85635.0||US|SSVEC|1216SSVEC 520-515-3482 AZ                0XXXXXXXXXXXXXXXX|SSVEC|4900.0
7120|002007817998   0000|ARLINGTON|TX|||US|TOYS R US|8743381206TOYS R US ARLINGTON TX               0XXXXXXXXXXXXXXXX|TOYS R US|5945.0
