keywords,store_number,store_name,address,city,state,zip_code,phone_number,fax_number,store_hours,pharmacy_number,pharmacy_hours,latitude,longitude
Publix,92,Stockbridge Lakes,250 E Atlanta Rd,Stockbridge,GA,30281-3414,(770) 389-4666,(770) 389-4349,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(770) 474-1822,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.5549692,-84.2326207
Publix,94,Publix Super Market,1401 Monza Ave,Coral Gables,FL,33146-3117,(305) 667-1681,(305) 667-7023,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,25.708052,-80.282358
Publix,95,Bardmoor Promenade,10801 Starkey Rd Ste 200,Seminole,FL,33777-1161,(727) 397-4223,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 397-3105,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.868517,-82.761401
Publix,97,Shoppes On The Ridge,23965 Hwy 27,Lake Wales,FL,33859-7812,(863) 676-1215,,"Sun 8:00 AM - 9:00 PM, Mon 8:00 AM - 9:00 PM, Tues 8:00 AM - 9:00 PM, Wed 8:00 AM - 9:00 PM, Thurs 8:00 AM - 9:00 PM, Fri 8:00 AM - 9:00 PM, Sat 8:00 AM - 9:00 PM,",(863) 676-1399,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.8864354,-81.5996668
Publix,98,Indian Rocks Shopping Center,12022 Indian Rocks Rd,Largo,FL,33774-3215,(727) 595-2514,,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",,,27.88205,-82.8334859
Publix,99,Cobblestone Village @ St. Augustine,125 Jenkins St,Saint Augustine,FL,32086-5167,(904) 808-0514,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 810-6823,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.8662263,-81.3275709
Publix,102,Shoppes of Golden Acres,9850 Little Rd,New Port Richey,FL,34654-3470,(727) 862-5866,,"Sun 8:00 AM - 9:00 PM, Mon 8:00 AM - 9:00 PM, Tues 8:00 AM - 9:00 PM, Wed 8:00 AM - 9:00 PM, Thurs 8:00 AM - 9:00 PM, Fri 8:00 AM - 9:00 PM, Sat 8:00 AM - 9:00 PM,",(727) 869-7919,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.2989289,-82.6715215
Publix,103,Mango Square,11782 E Dr Martin Luther King Jr Blvd,Seffner,FL,33584-4923,(813) 684-6029,,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",,,27.9816063,-82.2990073
Publix,104,Island Village Shopping Center,200 Island Way,Clearwater,FL,33767-2228,(727) 441-2439,,"Sun 7:30 AM - 9:00 PM, Mon 7:30 AM - 9:00 PM, Tues 7:30 AM - 9:00 PM, Wed 7:30 AM - 9:00 PM, Thurs 7:30 AM - 9:00 PM, Fri 7:30 AM - 9:00 PM, Sat 7:30 AM - 9:00 PM,",(727) 298-0939,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.9790492,-82.8165288
Publix,107,Banana River Square,2067 N Atlantic Ave,Cocoa Beach,FL,32931-3312,(321) 784-0667,(321) 784-7465,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(321) 784-7466,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.3434957,-80.6098704
Publix,108,The Vineyards,2095 Highway 211 NW,Braselton,GA,30517-3402,(678) 425-6200,(678) 425-6278,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(678) 425-6206,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.1028,-83.81259
Publix,111,Pinellas Crossings,7333 Park Blvd N,Pinellas Park,FL,33781-2922,(727) 546-5866,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 546-7791,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.84133,-82.74
Publix,112,Miller Rd. Shopping Center,9420 SW 56th St,Miami,FL,33165-6422,(305) 271-6811,(305) 271-3154,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.7161455,-80.3479601
Publix,114,Central Shopping Center,100 W Oakland Park Blvd,Wilton Manors,FL,33311-2522,(954) 565-4891,(954) 390-7406,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,26.165733,-80.147585
Publix,118,Northlake Village,3551 US Highway 441 S,Okeechobee,FL,34974-6247,(863) 763-3500,(863) 763-1482,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(863) 763-0428,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.210289,-80.8317129
Publix,119,Indian Lake Marketplace,110 Indian Lake Blvd,Hendersonville,TN,37075-6206,(615) 264-1350,(615) 264-9442,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 264-2901,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",36.309751,-86.6048689
Publix,122,Macland Pointe Shopping Center,1750 Powder Springs Rd SW,Marietta,GA,30064-4850,(770) 423-4160,(770) 423-4171,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(770) 423-4164,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.903742,-84.606517
Publix,123,Bellevue Center,7604 Highway 70 S,Nashville,TN,37221-1852,(615) 646-1870,(615) 646-9788,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 646-7310,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",36.0774614,-86.9781189
Publix,125,West Gate Shopping Center,125 SW 34th St,Gainesville,FL,32607-2850,(352) 376-1217,(352) 375-1475,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,29.6509721,-82.3722822
Publix,126,The Reserve at Boca Raton,9720 Clint Moore Rd,Boca Raton,FL,33496-1011,(561) 218-6114,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(561) 218-8545,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.407743,-80.201414
Publix,127,Publix Super Market,2270 SW 27th Ave,Miami,FL,33145-3434,(305) 445-9661,,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.7490496,-80.2382321
Publix,128,Oak Leaf Plantation Center,9518 Argyle Forest Blvd,Jacksonville,FL,32222-2800,(904) 317-5755,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 317-5760,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.193991,-81.825629
Publix,129,Kingsway Crossing,1220 Kingsway Rd,Brandon,FL,33510-2514,(813) 654-7689,,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(813) 685-1270,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.9594589,-82.2786649
Publix,133,The Cascades At Isleworth,4870 S Apopka Vineland Rd,Orlando,FL,32819-3127,(407) 909-8080,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 909-8085,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.4938348,-81.5086008
Publix,139,Dolphin Village SC,4655 Gulf Blvd,St Pete Beach,FL,33706-2405,(727) 360-7091,(727) 363-3741,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",,,27.7223341,-82.7402312
Publix,140,Carillon Town Center,120 Carillon Pkwy,Saint Petersburg,FL,33716-1201,(727) 540-1660,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 540-1666,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.893007,-82.662088
Publix,142,Cool Springs Festival,8105 Moores Ln,Brentwood,TN,37027-8020,(615) 221-9880,(615) 221-9832,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(615) 221-9982,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",35.9639918,-86.8015838
Publix,143,Town & Country Shopping Center,1910 Lake Worth Rd,Lake Worth,FL,33461-4228,(561) 585-2543,(561) 585-0015,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(561) 533-6885,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.6170411,-80.0716209
Publix,144,Tarpon Mall,40932 US Highway 19 N,Tarpon Springs,FL,34689-5446,(727) 934-6535,,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(727) 938-3760,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.1448219,-82.7404773
Publix,145,The Village At Mirror Lake,2000 Mirror Lake Blvd,Villa Rica,GA,30180-2124,(678) 840-8778,(678) 840-8787,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(678) 840-8788,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.733375,-84.89899
Publix,146,Wade Green Village,4430 Wade Green Rd NW Ste 100,Kennesaw,GA,30144-1267,(770) 419-4030,(770) 419-4039,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(770) 419-4036,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",34.061692,-84.591055
Publix,148,Sarasota Crossings,5391 Fruitville Rd,Sarasota,FL,34232-6402,(941) 377-4405,(941) 379-6614,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 377-7903,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.3380014,-82.4613158
Publix,153,Watercolor Crossings,110 Watercolor Way,Santa Rosa Beach,FL,32459-7354,(850) 534-4565,(850) 534-0869,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 10:00 PM - 11:00 PM,",,,30.3282467,-86.1264019
Publix,155,Woodlawn Point Shopping Center,1100 Johnson Ferry Rd,Marietta,GA,30068-2794,(770) 509-2350,(770) 509-2358,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(770) 509-2360,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.97713,-84.4145659
Publix,157,Grand Bay Plaza,19100 S Tamiami Trl,Fort Myers,FL,33908-1011,(239) 432-2522,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 432-2528,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.462915,-81.8336099
Publix,160,Harpeth Village,2020 Fieldstone Pkwy,Franklin,TN,37069-4337,(615) 599-1825,(615) 599-8519,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(615) 599-6027,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",35.964488,-86.88341
Publix,162,Crossroads Shopping Center,5781 Lee Blvd,Lehigh Acres,FL,33971-6337,(239) 226-9701,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 226-9707,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.618639,-81.76455
Publix,165,Edgemont Town Center,411 Green Springs Hwy,Homewood,AL,35209-4909,(205) 944-1101,(205) 944-1120,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(205) 944-1112,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.464373,-86.8206011
Publix,167,Publix Super Market,6890 Miramar Pkwy,Miramar,FL,33023-6000,(954) 966-9100,(954) 961-1456,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.9818621,-80.2253012
Publix,172,Neopolitan Way Shopping Center,4601 9th St N,Naples,FL,34103-3004,(239) 649-6400,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.204038,-81.8012503
Publix,176,Franklin Marketplace,1021 Riverside Dr,Franklin,TN,37064-6500,(615) 591-3285,(615) 591-0923,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 591-7208,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",35.9131768,-86.8293628
Publix,177,Deerwood Village SC,9964 Old Baymeadows Rd,Jacksonville,FL,32256-8103,(904) 641-2435,(904) 641-9564,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,30.219682,-81.552933
Publix,178,Harbour Place,13170 Atlantic Blvd Ste 29,Jacksonville,FL,32225-4150,(904) 221-9821,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 221-5765,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.318838,-81.461394
Publix,179,Oakbrook Square SC,11566 US Highway 1,Palm Beach Gardens,FL,33408-3019,(561) 622-0804,(561) 622-0164,"Sun 6:45 AM - 10:00 PM, Mon 6:45 AM - 10:00 PM, Tues 6:45 AM - 10:00 PM, Wed 6:45 AM - 10:00 PM, Thurs 6:45 AM - 10:00 PM, Fri 6:45 AM - 10:00 PM, Sat 6:45 AM - 10:00 PM,",(561) 775-1027,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.8556244,-80.0574516
Publix,180,Nassau Square,7745 Lake Worth Rd,Lake Worth,FL,33467-2536,(561) 969-3880,(561) 963-4856,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.6175696,-80.1689147
Publix,181,The Plaza at Delray,1538 S Federal Hwy,Delray Beach,FL,33483-5032,(561) 272-1291,(561) 279-1089,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.4422858,-80.0693936
Publix,182,Oakwood Commons,4670 Lebanon Pike,Hermitage,TN,37076-1314,(615) 874-0898,(615) 874-9857,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 874-2216,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",36.216419,-86.592409
Publix,184,Publix At Town Commons,8899 Hypoluxo Rd,Lake Worth,FL,33467-5203,(561) 304-0697,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(561) 304-1402,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.568318,-80.187204
Publix,188,Gardens Square,8601 NW 186th St,Hialeah,FL,33015-2553,(305) 829-0423,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(305) 698-5289,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",25.9437034,-80.3414487
Publix,195,Delray Square Shopping Center,4771 W Atlantic Ave,Delray Beach,FL,33445-3838,(561) 498-0500,(561) 498-0329,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.4579111,-80.1187923
Publix,196,Boynton Plaza,133 N Congress Ave,Boynton Beach,FL,33426-4209,(561) 734-3020,(561) 734-0161,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,26.526548,-80.090978
Publix,202,Lake Washington Crossing,3200 Lake Washington Rd,Melbourne,FL,32934-7620,(321) 242-2771,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(321) 242-0592,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.1466473,-80.6750666
Publix,203,The Trails Shopping Center,220 N Nova Rd,Ormond Beach,FL,32174-5124,(386) 677-0344,(386) 677-1360,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,29.2827303,-81.0828016
Publix,204,West Bird Center,11495 Bird Rd,Miami,FL,33165-3311,(305) 221-8600,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.733892,-80.380613
