dba,store_number,address,address_line_2,city,state,zip_code,phone_number,store_hours,pharmacy_phone_number,24_hour,24_hour_pharmacy,clinic,compounding,drivethru,hospital,convenience,health_service,latitude,longitude,store_number,address,city,state,zip_code,phone_number,latitude,longitude
Walgreens,774,205 E GRANADA BLVD,A1A & Granada,ORMOND BEACH,FL,32176, (386) 677-8849,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (386) 677-8849,No,No,No,No,No,No,TRUE,FALSE,29.292041,-81.041266,774,205 E GRANADA BLVD,ORMOND BEACH,FL,32176, (386) 677-8849,29.292041,-81.041266
Walgreens,809,8911 N 7TH ST,7th Street & Dunlap,PHOENIX,AZ,85020, (602) 944-9635,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (602) 944-9635,No,No,No,No,No,Yes,TRUE,FALSE,33.566344,-112.064139,809,8911 N 7TH ST,PHOENIX,AZ,85020, (602) 944-9635,33.566344,-112.064139
Walgreens,813,15442 N 99TH AVE,99th Avenue & Greenway,SUN CITY,AZ,85351, (623) 974-2526,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (623) 974-2526,No,No,No,No,No,Yes,TRUE,FALSE,33.622399,-112.269599,813,15442 N 99TH AVE,SUN CITY,AZ,85351, (623) 974-2526,33.622399,-112.269599
Walgreens,828,12 W 66TH ST,66TH STREET & NICOLLET AVENUE,RICHFIELD,MN,55423, (612) 861-7276,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (612) 861-7276,Yes,No,No,No,No,Yes,TRUE,FALSE,44.884129,-93.27896169,828,12 W 66TH ST,RICHFIELD,MN,55423, (612) 861-7276,44.884129,-93.27896169
Walgreens,829,8361 BELMONT AVE,Belmont & Thatcher,RIVER GROVE,IL,60171, (708) 452-8062,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (708) 452-8062,No,No,No,No,Yes,Yes,TRUE,TRUE,41.935435,-87.835419,829,8361 BELMONT AVE,RIVER GROVE,IL,60171, (708) 452-8062,41.935435,-87.835419
Walgreens,840,1334 SARATOGA AVE,Saratoga & Payne,SAN JOSE,CA,95129, (408) 249-7333,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (408) 249-7333,No,No,No,No,No,No,TRUE,FALSE,37.299999,-121.980499,840,1334 SARATOGA AVE,SAN JOSE,CA,95129, (408) 249-7333,37.299999,-121.980499
Walgreens,842,350 N CAPITOL AVE,Capitol & McKee,SAN JOSE,CA,95133, (408) 259-9200,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (408) 259-9200,Yes,Yes,No,Yes,No,No,TRUE,TRUE,37.37267,-121.8431147,842,350 N CAPITOL AVE,SAN JOSE,CA,95133, (408) 259-9200,37.37267,-121.8431147
Walgreens,854,5764 S LINDBERGH BLVD,Lindbergh & Tesson Ferry,GREEN PARK,MO,63123, (314) 842-3372,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (314) 842-3372,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,38.522299,-90.349399,854,5764 S LINDBERGH BLVD,GREEN PARK,MO,63123, (314) 842-3372,38.522299,-90.349399
Walgreens,866,425 WABASHA ST N,Wabasha & 7th Place,SAINT PAUL,MN,55102, (651) 224-6030,Mon: 7:00AM-7:00PM Tue: 7:00AM-7:00PM Wed: 7:00AM-7:00PM Thu: 7:00AM-7:00PM Fri: 7:00AM-7:00PM Sat: CLOSED-CLOSED Sun: CLOSED-CLOSED, (651) 224-6030,No,No,No,No,No,Yes,TRUE,FALSE,44.946999,-93.095799,866,425 WABASHA ST N,SAINT PAUL,MN,55102, (651) 224-6030,44.946999,-93.095799
Walgreens,887,1524 POLK ST,Polk Street & California Street,SAN FRANCISCO,CA,94109, (415) 673-4701,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 673-4701,No,No,No,No,No,No,TRUE,FALSE,37.791119,-122.420659,887,1524 POLK ST,SAN FRANCISCO,CA,94109, (415) 673-4701,37.791119,-122.420659
Walgreens,890,135 POWELL ST,POWELL STREET & O'FARRELL STREET,SAN FRANCISCO,CA,94102, (415) 391-7222,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 391-7222,No,No,No,No,No,No,TRUE,FALSE,37.785999,-122.406899,890,135 POWELL ST,SAN FRANCISCO,CA,94102, (415) 391-7222,37.785999,-122.406899
Walgreens,893,1344 STOCKTON ST,Stockton Street & Broadway Street,SAN FRANCISCO,CA,94133, (415) 981-6274,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-7:00PM Sun: 10:00AM-6:00PM, (415) 981-6274,No,No,No,No,No,Yes,TRUE,FALSE,37.797964,-122.408507,893,1344 STOCKTON ST,SAN FRANCISCO,CA,94133, (415) 981-6274,37.797964,-122.408507
Walgreens,896,3601 CALIFORNIA ST,California Street & Spruce Street,SAN FRANCISCO,CA,94118, (415) 668-5202,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (415) 668-5202,No,No,No,No,No,No,TRUE,FALSE,37.786278,-122.4535363,896,3601 CALIFORNIA ST,SAN FRANCISCO,CA,94118, (415) 668-5202,37.786278,-122.4535363
Walgreens,900,2105 MORRILL AVE,Morrill & Landess,SAN JOSE,CA,95132, (408) 263-5550,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-7:00PM Sun: 10:00AM-6:00PM, (408) 263-5550,No,No,No,No,No,No,TRUE,FALSE,37.413801,-121.8747298,900,2105 MORRILL AVE,SAN JOSE,CA,95132, (408) 263-5550,37.413801,-121.8747298
Walgreens,910,100 PIERCE ST,1st & Pierce,SIOUX CITY,IA,51101, (712) 252-4669,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (712) 252-4669,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,42.490675,-96.404275,910,100 PIERCE ST,SIOUX CITY,IA,51101, (712) 252-4669,42.490675,-96.404275
Walgreens,993,855 COLUSA AVE,COLUSA AVENUE & GRAY AVENUE,YUBA CITY,CA,95991, (530) 674-5133,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (530) 674-5133,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,39.142716,-121.62878,993,855 COLUSA AVE,YUBA CITY,CA,95991, (530) 674-5133,39.142716,-121.62878
Walgreens,1002,3255 VICKSBURG LN N,SWC of Vicksburg & Hwy 55,PLYMOUTH,MN,55447, (763) 253-8917,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (763) 253-8917,No,No,No,No,Yes,Yes,TRUE,TRUE,45.017565,-93.482649,1002,3255 VICKSBURG LN N,PLYMOUTH,MN,55447, (763) 253-8917,45.017565,-93.482649
Walgreens,1004,1625 TAYLOR RD,SWC of Airport & Taylor,PORT ORANGE,FL,32128, (386) 761-5578,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (386) 761-5578,No,No,No,No,Yes,No,TRUE,TRUE,29.103878,-81.03129169,1004,1625 TAYLOR RD,PORT ORANGE,FL,32128, (386) 761-5578,29.103878,-81.03129169
Walgreens,1010,7479 LAKE WORTH RD,NEC of Nassau & Lake Worth,LAKE WORTH,FL,33467, (561) 965-4798,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (561) 965-4798,No,No,No,No,Yes,No,TRUE,TRUE,26.617813,-80.164812,1010,7479 LAKE WORTH RD,LAKE WORTH,FL,33467, (561) 965-4798,26.617813,-80.164812
Walgreens,1013,5564 BROADWAY,231st Street & Broadway,BRONX,NY,10463, (718) 548-5884,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (718) 548-5884,Yes,Yes,No,Yes,No,No,TRUE,TRUE,40.878538,-73.904737,1013,5564 BROADWAY,BRONX,NY,10463, (718) 548-5884,40.878538,-73.904737
Walgreens,1015,1725 CUMBERLAND AVE,CUMBERLAND AVENUE & 18TH STREET,KNOXVILLE,TN,37916, (865) 525-2918,Mon: 9:00AM-7:00PM Tue: 9:00AM-7:00PM Wed: 9:00AM-7:00PM Thu: 9:00AM-7:00PM Fri: 9:00AM-7:00PM Sat: 9:00AM-5:00PM Sun: CLOSED-CLOSED, (865) 525-2918,No,No,No,No,No,Yes,TRUE,FALSE,35.956248,-83.93379815,1015,1725 CUMBERLAND AVE,KNOXVILLE,TN,37916, (865) 525-2918,35.956248,-83.93379815
Walgreens,1033,811 GREEN BAY RD,Lake & Green Bay,WILMETTE,IL,60091, (847) 256-0881,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (847) 256-0881,No,No,No,No,No,Yes,TRUE,FALSE,42.077799,-87.710599,1033,811 GREEN BAY RD,WILMETTE,IL,60091, (847) 256-0881,42.077799,-87.710599
Walgreens,1034,112 W STEUBEN ST,NEC OF LINSHAW AVENUE & STUEBEN STREET (S.H. 60),CRAFTON,PA,15205, (412) 928-0146,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (412) 928-0146,No,No,Yes,No,Yes,Yes,TRUE,TRUE,40.43937,-80.072486,1034,112 W STEUBEN ST,CRAFTON,PA,15205, (412) 928-0146,40.43937,-80.072486
Walgreens,1042,4497 MOBILE HWY,SWC of Mobile & Fairfield,PENSACOLA,FL,32506, (850) 453-4848,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (850) 453-4848,No,No,No,No,Yes,Yes,TRUE,TRUE,30.433816,-87.27624419,1042,4497 MOBILE HWY,PENSACOLA,FL,32506, (850) 453-4848,30.433816,-87.27624419
Walgreens,1051,4577 MAIN ST,SEC of Smith Ave & Main St,SHALLOTTE,NC,28470, (910) 755-5953,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (910) 755-5953,No,No,No,Yes,Yes,Yes,TRUE,TRUE,33.978673,-78.37625284,1051,4577 MAIN ST,SHALLOTTE,NC,28470, (910) 755-5953,33.978673,-78.37625284
Walgreens,1054,3398 MISSION ST,Mission & 30th Street,SAN FRANCISCO,CA,94110, (415) 824-6886,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-5:30PM, (415) 824-6886,No,No,No,No,No,No,TRUE,FALSE,37.74255,-122.422142,1054,3398 MISSION ST,SAN FRANCISCO,CA,94110, (415) 824-6886,37.74255,-122.422142
Walgreens,1056,3003 FAYETTEVILLE RD,NEC of Fayetteville Rd & Roberts Ave,LUMBERTON,NC,28358, (910) 739-7072,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (910) 739-7072,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,34.639347,-79.00024,1056,3003 FAYETTEVILLE RD,LUMBERTON,NC,28358, (910) 739-7072,34.639347,-79.00024
Walgreens,1068,240 W RANDOLPH ST,Randolph & Franklin,CHICAGO,IL,60606, (312) 263-7499,Mon: 8:00AM-6:00PM Tue: 8:00AM-6:00PM Wed: 8:00AM-6:00PM Thu: 8:00AM-6:00PM Fri: 8:00AM-6:00PM Sat: CLOSED-CLOSED Sun: CLOSED-CLOSED, (312) 263-7499,No,No,No,No,No,Yes,TRUE,FALSE,41.884519,-87.63531554,1068,240 W RANDOLPH ST,CHICAGO,IL,60606, (312) 263-7499,41.884519,-87.63531554
Walgreens,1072,1120 N MAIN ST,SWC of Alt Hwy 17 & Berkeley Cir,SUMMERVILLE,SC,29483, (843) 821-7537,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (843) 821-7537,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,33.034358,-80.161124,1072,1120 N MAIN ST,SUMMERVILLE,SC,29483, (843) 821-7537,33.034358,-80.161124
Walgreens,1073,1010 OLD BARNWELL RD,SWC of Emanuel Church & Old Barnwell,WEST COLUMBIA,SC,29170, (803) 358-0612,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 10:00AM-7:00PM, (803) 358-0612,No,No,No,No,Yes,Yes,TRUE,TRUE,33.944889,-81.16991191,1073,1010 OLD BARNWELL RD,WEST COLUMBIA,SC,29170, (803) 358-0612,33.944889,-81.16991191
Walgreens,1076,333 E HUNT HWY,NWC of Hunt Highway & Bella Vista,QUEEN CREEK,AZ,85143, (480) 987-6293,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (480) 987-6293,No,No,No,No,Yes,Yes,TRUE,TRUE,33.161284,-111.5640449,1076,333 E HUNT HWY,QUEEN CREEK,AZ,85143, (480) 987-6293,33.161284,-111.5640449
Walgreens,1077,3550 FRUITVILLE RD,SWC of Beneva & Fruitville,SARASOTA,FL,34237, (941) 955-4282,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (941) 955-4282,No,No,No,No,Yes,No,TRUE,TRUE,27.336901,-82.49824126,1077,3550 FRUITVILLE RD,SARASOTA,FL,34237, (941) 955-4282,27.336901,-82.49824126
Walgreens,1078,2005 W COURT ST,NWC OF 20TH & COURT,PASCO,WA,99301, (509) 545-4391,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (509) 545-4391,No,No,No,No,Yes,Yes,TRUE,TRUE,46.241266,-119.117322,1078,2005 W COURT ST,PASCO,WA,99301, (509) 545-4391,46.241266,-119.117322
Walgreens,1079,1700 E VISTA CHINO,NEC OF SUNRISE & VISTA CHINO,PALM SPRINGS,CA,92262, (760) 864-1516,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (760) 864-1516,No,No,No,No,Yes,Yes,TRUE,TRUE,33.845341,-116.5274942,1079,1700 E VISTA CHINO,PALM SPRINGS,CA,92262, (760) 864-1516,33.845341,-116.5274942
Walgreens,1080,43200 STATE HIGHWAY 74,NWC OF NEW CHICAGO & E. FLORIDA,HEMET,CA,92544, (951) 927-8570,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (951) 927-8570,No,No,No,No,Yes,Yes,TRUE,TRUE,33.748434,-116.906003,1080,43200 STATE HIGHWAY 74,HEMET,CA,92544, (951) 927-8570,33.748434,-116.906003
Walgreens,1081,1101 S SANDERSON AVE,SWC OF SANDERSON & STETSON,HEMET,CA,92545, (951) 929-0379,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (951) 929-0379,No,No,No,No,Yes,Yes,TRUE,TRUE,33.728635,-117.007406,1081,1101 S SANDERSON AVE,HEMET,CA,92545, (951) 929-0379,33.728635,-117.007406
Walgreens,1082,4816 NW BETHANY BLVD,SEC of Bethany Blvd & Laidlaw Rd,PORTLAND,OR,97229, (503) 439-9014,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (503) 439-9014,No,No,No,No,Yes,No,TRUE,TRUE,45.555215,-122.8353698,1082,4816 NW BETHANY BLVD,PORTLAND,OR,97229, (503) 439-9014,45.555215,-122.8353698
Walgreens,1083,12525 NW CORNELL RD,NEC of Saltzman & Cornell,PORTLAND,OR,97229, (503) 646-3438,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (503) 646-3438,No,No,No,No,Yes,No,TRUE,TRUE,45.525686,-122.8060436,1083,12525 NW CORNELL RD,PORTLAND,OR,97229, (503) 646-3438,45.525686,-122.8060436
Walgreens,1085,3328 NE 3RD AVE,SWC of Weir & 3Rd,CAMAS,WA,98607, (360) 835-3303,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (360) 835-3303,No,No,No,No,Yes,Yes,TRUE,TRUE,45.584355,-122.370584,1085,3328 NE 3RD AVE,CAMAS,WA,98607, (360) 835-3303,45.584355,-122.370584
Walgreens,1093,2521 MAIN ST,SWC of Main St & Fourth Plain Blvd,VANCOUVER,WA,98660, (360) 693-2524,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (360) 693-2524,No,No,No,No,No,Yes,TRUE,TRUE,45.639909,-122.671961,1093,2521 MAIN ST,VANCOUVER,WA,98660, (360) 693-2524,45.639909,-122.671961
Walgreens,1096,3646 N BROADWAY ST,Broadway & Waveland,CHICAGO,IL,60613, (773) 549-3808,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (773) 549-3808,No,No,No,No,No,Yes,TRUE,TRUE,41.948199,-87.648099,1096,3646 N BROADWAY ST,CHICAGO,IL,60613, (773) 549-3808,41.948199,-87.648099
Walgreens,1100,9159 SE 82ND AVE,SWC of 82Nd Ave & Johnson Creek Blvd,HAPPY VALLEY,OR,97086, (503) 771-1386,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (503) 771-1386,No,No,No,No,Yes,No,TRUE,TRUE,45.456569,-122.5804257,1100,9159 SE 82ND AVE,HAPPY VALLEY,OR,97086, (503) 771-1386,45.456569,-122.5804257
Walgreens,1101,1533 E 67TH ST,SWC OF STONY ISLAND & 67TH,CHICAGO,IL,60637, (773) 493-0733,Mon: 9:00AM-7:00PM Tue: 9:00AM-7:00PM Wed: 9:00AM-7:00PM Thu: 9:00AM-7:00PM Fri: 9:00AM-7:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (773) 493-0733,No,No,No,No,Yes,Yes,TRUE,TRUE,41.773099,-87.587736,1101,1533 E 67TH ST,CHICAGO,IL,60637, (773) 493-0733,41.773099,-87.587736
Walgreens,1106,1456 BETHLEHEM PIKE,SEC of Bethlehem Pike & Bysher,FLOURTOWN,PA,19031, (215) 836-4243,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (215) 836-4243,No,No,No,No,Yes,No,TRUE,TRUE,40.104516,-75.212858,1106,1456 BETHLEHEM PIKE,FLOURTOWN,PA,19031, (215) 836-4243,40.104516,-75.212858
Walgreens,1107,2310 MCCAUSLAND AVE,McCausland & Manchester,SAINT LOUIS,MO,63143, (314) 647-7820,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (314) 647-7820,No,No,No,No,Yes,No,TRUE,TRUE,38.61636,-90.30840908,1107,2310 MCCAUSLAND AVE,SAINT LOUIS,MO,63143, (314) 647-7820,38.61636,-90.30840908
Walgreens,1109,5260 DIAMOND HEIGHTS BLVD,NWC OF DIAMOND HEIGHTS & GOLD MINE,SAN FRANCISCO,CA,94131, (415) 695-2808,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 695-2808,No,No,No,No,No,Yes,TRUE,TRUE,37.743735,-122.43954,1109,5260 DIAMOND HEIGHTS BLVD,SAN FRANCISCO,CA,94131, (415) 695-2808,37.743735,-122.43954
Walgreens,1116,10350 ROYAL PALM BLVD,SEC of Coral Springs & Royal Palm,CORAL SPRINGS,FL,33065, (954) 341-0544,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (954) 341-0544,No,No,No,No,Yes,No,TRUE,TRUE,26.258873,-80.26328559,1116,10350 ROYAL PALM BLVD,CORAL SPRINGS,FL,33065, (954) 341-0544,26.258873,-80.26328559
Walgreens,1120,4645 MISSION ST,Mission & Ocean Avenue,SAN FRANCISCO,CA,94112, (415) 585-6900,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 585-6900,No,No,No,No,No,Yes,TRUE,FALSE,37.723908,-122.435152,1120,4645 MISSION ST,SAN FRANCISCO,CA,94112, (415) 585-6900,37.723908,-122.435152
Walgreens,1124,460 N US HIGHWAY 67,Lindbergh & Washington,FLORISSANT,MO,63031, (314) 831-6448,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (314) 831-6448,Yes,Yes,No,No,Yes,No,TRUE,TRUE,38.796899,-90.337199,1124,460 N US HIGHWAY 67,FLORISSANT,MO,63031, (314) 831-6448,38.796899,-90.337199
Walgreens,1126,1979 MISSION ST,MISSION STREET & 16TH STREET,SAN FRANCISCO,CA,94103, (415) 558-8749,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 558-8749,No,No,No,No,No,Yes,TRUE,TRUE,37.765511,-122.4194419,1126,1979 MISSION ST,SAN FRANCISCO,CA,94103, (415) 558-8749,37.765511,-122.4194419
Walgreens,1127,850 43RD AVE SW,NEC of 43Rd & Oslo,VERO BEACH,FL,32968, (772) 562-0761,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (772) 562-0761,No,No,No,No,Yes,No,TRUE,TRUE,27.58775,-80.43015251,1127,850 43RD AVE SW,VERO BEACH,FL,32968, (772) 562-0761,27.58775,-80.43015251
