Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON ASHLAND 05Q63,MARATHON OIL,16767 OLD CUTLER ROA,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 005660,MARATHON OIL,2090 PALM AVE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 005728,MARATHON OIL,7070 W FLAGLER STREE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 011635,MARATHON OIL,201 NE 183RD STREET,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 047969,MARATHON OIL,6691 NW 169TH ST,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 099192,MARATHON OIL,2353 NW 17TH AVE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 110486,MARATHON OIL,6650 N W 7TH AVE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 113340,MARATHON OIL,3501 NW 22ND AVE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 115659,MARATHON OIL,19760 NW 2 ND AV,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 122424,MARATHON OIL,11945 S DIXIE HWY,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 125724,MARATHON OIL,127 N W 20TH ST,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 126425,MARATHON OIL,2735 NW 7TH STREET,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 472217,MARATHON OIL,10010 NW 7TH AVE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 698019,MARATHON OIL,4941 SW 8TH STREET,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO006775,MARATHON OIL,1700 CORAL WAY,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOE PETROLEUM,MARATHON OIL,1 NW 54 ST,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SADIA ENTERPRISES,MARATHON OIL,2210 NW 183 ST,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEAM CORPORATION,MARATHON OIL,11195 SW 216TH STREE,MIAMI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 083436,MARATHON OIL,6185 MIAMI LAKES DRI,MIAMI LAKES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 163196,MARATHON OIL,1001 N US HIGHWAY 27,MOORE HAVEN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLDEN GATE FOOD MAR,MARATHON OIL,11825 COLLIER BLVD,NAPLES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 121392,MARATHON OIL,11163 TAMIAMI TRAIL,NAPLES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 043836,MARATHON OIL,8549 OLD COUNTRY ROA,NEW PORT RICH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 063743,MARATHON OIL,620 N DIXIE FREEWAY,NEW SMYRNA BE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 104067,MARATHON OIL,9491 BAYSHORE ROAD,NORTH FORT MY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 108506,MARATHON OIL,2515 E SILVER SPRING,OCALA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 059790,MARATHON OIL,3007 HIGHWAY 70,OKEECHOBEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 064121,MARATHON OIL,120 S PARROTT AVENUE,OKEECHOBEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 092197,MARATHON OIL,14025 HWY 441 N,OKEECHOBEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 127308,MARATHON OIL,1505 HWY 78W,OKEECHOBEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 058941,MARATHON OIL,16701 NW 57TH AVE,OPA LOCKA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 115667,MARATHON OIL,13350 NW 27TH AV,OPA LOCKA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWIK STOP PAHOKEE,MARATHON OIL,680 E MAIN ST,PAHOKEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 049254,MARATHON OIL,5551 W HALLENDALE BE,PEMBROKE PARK,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100842,MARATHON OIL,1664 BRANCH FORBES R,PLANT CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 065482,MARATHON OIL,1951 W COPENS RD,POMPANO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 102343,MARATHON OIL,1101 NW 31ST AVE,POMPANO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 104018,MARATHON OIL,1334 EL JOBEAN ROAD,PORT CHARLOTT,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 134437,MARATHON OIL,22700 BAYSHORE BLVD,PORT CHARLOTT,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO140129,MARATHON OIL,3013 TAMIAMI TR,PORT CHARLOTT,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 109967QPS,MARATHON OIL,1002 S TAMIAMI TRAIL,PUNTA GORDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105411,MARATHON OIL,2829 US HIGHWAY 301,RIVERVIEW,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO059121,MARATHON OIL,11721 MCMULLEN LOOP,RIVERVIEW,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO105346,MARATHON OIL,6933 US HWY 301 S,RIVERVIEW,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO127340,MARATHON OIL,1201 BROADWAY AVE,RIVIERA BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROYAL PALM BEACH CIT,MARATHON OIL,11318 OKEECHOBEE BLV,ROYAL PALM BE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO139063,MARATHON OIL,303 E 25TH ST,SANFORD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 054478,MARATHON OIL,6212 S TAMIAMI TRIAL,SARASOTA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105353QPS,MARATHON OIL,5761 BEE RIDGE ROAD,SARASOTA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 114546,MARATHON OIL,6309 15 TH STREET EA,SARASOTA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO139881,MARATHON OIL,3504 US HWY 27 SOUTH,SEBRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO156505,MARATHON OIL,5245 E SILVER SPRING,SILVER SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 077693,MARATHON OIL,890 N US HWY 27,SOUTH BAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 SOUTH BAY STATION,MARATHON OIL,105 S HWY 27,SOUTH BAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 096222,MARATHON OIL,5399 PARK STREET,ST. PETERSBUR,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105403QPS,MARATHON OIL,3090 54 AVE S,ST. PETERSBUR,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITED 204,MARATHON OIL,2801 CENTRAL AVE,ST. PETERSBUR,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO139907,MARATHON OIL,8000 JACK JAMES DR,STUART,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 086165,MARATHON OIL,10160 W OAKLAND PARK,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 062778,MARATHON OIL,2602 W KENNEDY BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094904QPS,MARATHON OIL,101 N HOWARD AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094912QPS,MARATHON OIL,6055 W WATERS AVENUE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094920,MARATHON OIL,8212 SHELDON ROAD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094938,MARATHON OIL,1521 W FLETCHER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094953,MARATHON OIL,2801 S 50TH STREET,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094961QPS,MARATHON OIL,4301 W HILLSBOROUGH,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094979,MARATHON OIL,11303 N DALE MABRY H,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 096214,MARATHON OIL,4138 W CYPRESS AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 096230,MARATHON OIL,3101 W COLUMBUS AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 096255,MARATHON OIL,7105 TEMPLE TERRACE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 096263,MARATHON OIL,2605 N 50TH STREET,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100362,MARATHON OIL,5035 E FOWLER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100370,MARATHON OIL,4009 S MACDILL,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100826QPS,MARATHON OIL,2611 N 40TH STREET,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100867,MARATHON OIL,8002 CITRUS PARK DRI,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100883,MARATHON OIL,3745 N 50TH ST,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105361,MARATHON OIL,1930 N DALE MABRY HW,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105379,MARATHON OIL,4990 E BUSCH BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105387QPS,MARATHON OIL,902 E HILLSBOROUGH A,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105395,MARATHON OIL,5555 E HILLSBOROUGH,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 107995,MARATHON OIL,110 BEARSS AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 109173,MARATHON OIL,13430 BRUCE B DOWNS,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO096248,MARATHON OIL,9201 ADAMO DRIVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO096271,MARATHON OIL,1001 S DALE MABRY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITED 212          7,MARATHON OIL,7002 N 56TH ST,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 106427,MARATHON OIL,39720 US HIGHWAY 19,TARPON SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO100834,MARATHON OIL,1996 S PINELLAS AVE,TARPON SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON PETRO140640,MARATHON OIL,92439 OVERSEAS HWY,TAVERNIER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 STAR FOOD MART 5,MARATHON OIL,7749 TEMPLE TERRACE,TEMPLE TERRAC,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 099788QPS,MARATHON OIL,1220 S WASHINGTON AV,TITUSVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100859,MARATHON OIL,4322 BELL SHOALS ROA,VALRICO,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 123554,MARATHON OIL,1940 SOUTH US 1,VERO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARNEYS CONVENIENCE,MARATHON OIL,6950 OKEECHOBEE BLVD,WEST PALM BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 059113QPS,MARATHON OIL,900 N DIXIE HWY,WEST PALM BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 061911,MARATHON OIL,3515 S DIXIE HWY,WEST PALM BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 092049,MARATHON OIL,4690 US HWY 27,WESTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 100792,MARATHON OIL,7501 UNIVERSITY BLVD,WINTER PARK,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 128256,MARATHON OIL,8049 HWY 48,YALAHA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 094946,MARATHON OIL,6512 GALL BLVD,ZEPHYRHILLS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATHON OIL 105445,MARATHON OIL,37130 EILAND BLVD,ZEPHYRHILLS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97587158,MOBIL OIL,16091 NW US HWY 441,ALACHUA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97556203,MOBIL OIL,501 E ALTAMONTE DR,ALTAMONTE SPR,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97559017,MOBIL OIL,901 W HWY #436,ALTAMONTE SPR,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97559272,MOBIL OIL,2229 E SEMORAN BLVD,APOPKA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97559769,MOBIL OIL,1501 ROCK SPRINGS RD,APOPKA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97560080,MOBIL OIL,1632 S ORANGE BLOSSOM,APOPKA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97582365,MOBIL OIL,19055 BISCAYNE BLVD,AVENTURA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97564793,MOBIL OIL,20385 STATE RD 7,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97565782,MOBIL OIL,8100 GLADES RD,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97566020,MOBIL OIL,1459 YAMATO RD,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97573372,MOBIL OIL,1 E CAMINO REAL,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97574859,MOBIL OIL,198 NW 51 ST,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97575922,MOBIL OIL,23223 STATE ROAD 7,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97576003,MOBIL OIL,1990 N DIXIE HWY,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97577258,MOBIL OIL,20570 LYONS RD,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97595318,MOBIL OIL,8081 CONGRESS AVE,BOCA RATON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04565347,MOBIL OIL,405 ST. JOHN'S RD.,BONIFAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04565370,MOBIL OIL,224 W HWY 90,BONIFAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04759411,MOBIL OIL,1102 N WAUKESHA ST,BONIFAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97568919,MOBIL OIL,24530 SOUTH TAMIAMI TR,BONITA SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97569826,MOBIL OIL,28175 S TAMIAMI TRL,BONITA SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97570303,MOBIL OIL,12661 BONITA BEACH RD,BONITA SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97564959,MOBIL OIL,4798 N CONGRESS AVE,BOYNTON BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    97565030,MOBIL OIL,2605 W WOOLBRIGHT RD,BOYNTON BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
